nr render views, mode, nr vertices, storage, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35
1, 5, 1105005, 0, 268.64, 218.271, 212.979, 208.413, 206.31, 202.449, 201.71, 200.36, 200.049, 197.187, 199.451, 198.084, 194.771, 195.585, 195.204, 194.733, 194.166, 194.159, 195.262, 196.895, 197.198, 199.135, 199, 195.163, 195.962, 196.152, 202.728, 200.706, 199.522, 198.913, 195.47, 195.223, 194.6, 196.237, 194.034, 197.217
3, 5, 1105005, 1, 166.303, 178.331, 180.18, 180.702, 182.119, 187.722, 189.463, 186.622, 186.94, 189.604, 189.23, 191.108, 190.404, 183.531, 182.957, 182.242, 179.956, 182.099, 184.274, 182.178, 182.824, 187.55, 187.039, 189.715, 187.07, 183.456, 180.98, 181.241, 179.026, 180.566, 183.974, 181.033, 183.643, 187.08, 186.242, 188.15
2, 5, 1105005, 1, 252.195, 201.128, 194.65, 194.123, 191.095, 192.872, 193.627, 191.636, 190.773, 192.781, 193.829, 196.45, 195.923, 190.945, 186.677, 186.237, 190.309, 194.558, 197.276, 193.171, 190.139, 190.821, 192.001, 194.239, 197.531, 191.841, 186.75, 189.573, 186.57, 190.319, 190.49, 189.843, 190.366, 193.887, 193.956, 193.718
1, 5, 1105005, 1, 315.308, 225.421, 221.81, 217.152, 209.653, 214.137, 212.206, 205.214, 207.205, 205.295, 206.973, 208.872, 208.359, 202.857, 200.105, 198.776, 199.211, 202.668, 202.264, 199.124, 201.3, 204.193, 202.752, 207.661, 207.342, 200.635, 199.679, 199.098, 199.122, 203.137, 202.115, 197.837, 201.706, 202.157, 202.652, 208.066
3, 6, 1105005, 0, 218.223, 197.506, 190.918, 187.254, 186.144, 188.332, 184.603, 184.28, 184.015, 182.129, 189.665, 189.817, 190.457, 184.329, 182.811, 183.532, 184.151, 184.578, 182.076, 185.676, 183.961, 182.107, 186.505, 183.28, 187.542, 192.384, 189.346, 184.965, 184.143, 183.083, 184.89, 188.749, 191.428, 187.544, 185.652, 186.367
2, 6, 1105005, 0, 225.376, 199.81, 194.667, 194.443, 190.403, 191.067, 193.011, 192.439, 193.677, 189.716, 187.366, 188.481, 186.442, 186.425, 186.422, 188.872, 194.129, 195.29, 194.817, 184.396, 186.318, 193.123, 193.085, 193.633, 191.576, 187.832, 192.135, 192.5, 192.078, 187.483, 184.532, 189.382, 192.051, 194.146, 192.875, 186.844
1, 6, 1105005, 0, 200.852, 195.778, 198.171, 197.322, 198.7, 197.993, 197.085, 197.783, 199.065, 200.392, 200.865, 204.171, 199.696, 204.675, 206.193, 204.811, 202.658, 200.926, 201.545, 203.705, 204.778, 206.652, 201.925, 203.021, 204.201, 199.318, 201.454, 200.396, 203.161, 203.374, 205.619, 200.647, 206.683, 206.951, 207.178, 206.285
3, 6, 1105005, 1, 222.353, 196.76, 191.66, 190.864, 189.024, 192.45, 193.877, 189.63, 191.862, 192.752, 192.66, 192.116, 194.686, 189.983, 187.062, 185.941, 187.954, 193.591, 195.767, 193.233, 191.027, 193.509, 193.226, 197.255, 196.765, 191.379, 187.86, 189.94, 187.607, 192.02, 194.711, 190.576, 193.575, 194.256, 193.629, 194.91
2, 6, 1105005, 1, 264.872, 222.848, 206.186, 200.258, 197.46, 200.441, 207.179, 203.099, 203.276, 202.644, 201.657, 203.974, 206.121, 201.362, 195.37, 199.91, 196.27, 200.789, 205.273, 198.246, 201.348, 203.773, 204.859, 205.871, 205.445, 200.813, 195.184, 194.966, 192.924, 200.546, 203.728, 201.989, 198.504, 202.044, 200.603, 206.03
1, 6, 1105005, 1, 284.258, 214.189, 211.41, 211.284, 209.315, 221.21, 217.898, 212.705, 216.359, 214.825, 214.71, 217.992, 218.507, 212.647, 212.022, 208.191, 208.274, 213.806, 208.365, 206.704, 211.777, 217.063, 215.589, 219.376, 214.701, 210.423, 211.32, 208.408, 210.822, 212.903, 207.857, 205.599, 209.402, 211.444, 214.772, 218.225
3, 5, 1542650, 0, 169.935, 174.898, 178.737, 174.532, 176.145, 176.423, 177.485, 177.95, 179.386, 177.782, 175.772, 175.486, 175.225, 177.324, 178.729, 176.081, 175.991, 176.297, 175.816, 177.238, 178.404, 177.594, 174.219, 176.036, 175.678, 178.074, 177.918, 174.033, 173.786, 175.555, 174.902, 174.573, 176.411, 175.987, 175.385, 174.407
2, 5, 1542650, 0, 174.249, 178.639, 182.416, 184.075, 183.198, 182.689, 181, 186.525, 189.069, 188.616, 182.829, 181.62, 183.309, 183.882, 181.993, 181.3, 179.96, 183.749, 181.018, 183.582, 183.443, 183.643, 182.007, 182.02, 181.534, 182.216, 183.258, 182.669, 180.263, 179.931, 181.21, 181.504, 185.504, 183.172, 182.184, 180.159
1, 5, 1542650, 0, 149.206, 188.94, 192.658, 189.306, 191.003, 195.639, 196.183, 197.425, 188.44, 186.729, 184.805, 187.651, 186.96, 191.012, 192.44, 188.84, 186.118, 187.307, 189.22, 188.783, 193.023, 189.901, 187.379, 188.21, 187.578, 191.055, 191.28, 188.843, 188.711, 192.617, 195.7, 197.304, 199.257, 187.258, 188.038, 190.252
3, 5, 1542650, 1, 178.499, 179.351, 181.009, 177.677, 174.446, 177.793, 177.772, 178.387, 180.329, 179.075, 176.953, 178.283, 178.462, 179.371, 180.565, 176.479, 175.982, 176.276, 175.916, 176.177, 181.005, 183.2, 180.212, 179.012, 176.285, 177.886, 180.962, 178.284, 175.71, 175.98, 177.335, 177.375, 179.251, 178.655, 175.896, 179.464
2, 5, 1542650, 1, 134.629, 183.891, 186.71, 186.799, 183.523, 184.747, 185.575, 184.424, 187.422, 187.21, 185.162, 187.453, 184.624, 185.299, 185.315, 186.262, 184.353, 184.656, 184.879, 186.163, 188.277, 186.698, 184.098, 186.834, 186.857, 187.056, 186.766, 185.805, 185.337, 187.161, 185.118, 185.303, 186.408, 187.165, 183.834, 185.624
1, 5, 1542650, 1, 265.504, 217.964, 212.746, 205.876, 202.037, 201.691, 198.53, 195.405, 199.966, 198.593, 195.312, 195.602, 195.375, 195.102, 195.101, 190.191, 191.254, 191.399, 195.135, 195.154, 197.233, 194.602, 190.725, 195.047, 195.168, 197.119, 198.808, 191.284, 189.734, 194.038, 194.84, 194.974, 198.678, 192.887, 191.029, 191.985
3, 6, 1542650, 0, 170.265, 173.159, 175.264, 173.901, 174.407, 176.636, 175.72, 175.698, 177.582, 176.137, 174.459, 174.089, 174.47, 175.588, 178.698, 175.589, 173.666, 176.059, 175.461, 175.504, 177.613, 176.702, 173.991, 173.723, 175.201, 177.975, 179.975, 174.156, 174.349, 174.378, 174.198, 176.961, 177.301, 176.277, 174.526, 175.609
2, 6, 1542650, 0, 219.66, 208.583, 195.185, 190.292, 186.751, 186.29, 185.624, 186.684, 187.101, 185.204, 182.753, 183.711, 182.829, 184.144, 183.722, 181.09, 181.456, 181.287, 181.728, 183.941, 184.362, 183.184, 181.254, 181.075, 180.27, 184.042, 185.629, 183.756, 181.92, 181.052, 179.235, 183.261, 186.187, 185.429, 183.388, 181.306
1, 6, 1542650, 0, 176.309, 196.571, 198.081, 197.231, 193.713, 190.874, 195.376, 197.525, 198.604, 192.209, 190.229, 189.491, 188.918, 190.81, 192.627, 187.086, 196.693, 197.24, 197.676, 196.174, 192.973, 191.82, 190.314, 189.99, 188.533, 195.434, 197.9, 196.659, 195.016, 189.909, 195.972, 197.063, 199.068, 192.526, 187.817, 188.687
3, 6, 1542650, 1, 198.337, 188.655, 187.556, 184.724, 181.871, 180.883, 182.532, 182.61, 185.075, 185.021, 181.688, 182.712, 180.918, 182.595, 184.225, 181.474, 180.414, 180.718, 181.37, 181.552, 184.469, 184.537, 180.578, 180.453, 181.248, 182.859, 186.886, 181.768, 180.556, 181.282, 180.779, 183.718, 185.192, 184.42, 180.863, 184.527
2, 6, 1542650, 1, 196.547, 188.204, 192.286, 192.74, 190.491, 197.28, 198.349, 197.214, 196.033, 193.595, 191.899, 190.401, 189.158, 192.543, 194.549, 192.784, 188.658, 189.668, 193.464, 193.677, 194.552, 194.913, 188.03, 191.722, 191.424, 192.337, 195.063, 188.844, 190.884, 192.982, 192.484, 191.168, 193.24, 195.413, 191.924, 191.626
1, 6, 1542650, 1, 190.201, 201.462, 208.251, 203.568, 202.988, 205.569, 204.741, 207.573, 207.078, 203.907, 204.994, 207.67, 207.67, 207.293, 206.268, 200.727, 199.986, 199.65, 200.974, 206.909, 210.563, 208.711, 203.077, 203.946, 201.317, 204.992, 207.671, 203.346, 201.033, 202.581, 204.645, 206.241, 209.9, 204.641, 201.375, 202.298
3, 5, 2324488, 1, 108.002, 140.755, 137.767, 136.727, 140.18, 142.803, 141.638, 141.457, 138.621, 137.483, 138.545, 139.808, 140.892, 140.928, 139.272, 138.431, 140.147, 141.692, 141.674, 141.646, 139.594, 136.88, 138.856, 140.96, 141.677, 140.243, 138.371, 137.398, 140.807, 142.46, 142.476, 142.582, 139.947, 137.674, 139.045, 141.133
2, 5, 2324488, 1, 170.249, 172.048, 170.635, 173.171, 175.609, 179.335, 177.23, 176.374, 172.417, 169.535, 171.057, 176.179, 176.96, 175.961, 172.201, 170.131, 174.116, 178.41, 177.573, 176.356, 172.789, 170.509, 172.687, 177.039, 177.653, 174.096, 170.993, 169.536, 172.855, 176.633, 176.208, 176.549, 171.249, 169.522, 171.248, 175.526
1, 5, 2324488, 1, 151.308, 170.257, 176.708, 182.92, 186.405, 186.879, 185.236, 184.406, 179.41, 181.477, 185.063, 188.273, 185.325, 183.332, 179.8, 180.026, 187.029, 187.268, 188.051, 183.526, 179.697, 179.014, 184.689, 186.631, 186.002, 182.158, 179.532, 183.731, 187.723, 188.193, 187.261, 184.479, 180.049, 179.782, 183.439, 184.579
3, 5, 2324488, 0, 144.636, 145.263, 144.282, 145.471, 145.684, 145.98, 146.215, 145.545, 145.871, 144.32, 145.152, 145.958, 146.523, 145.131, 144.883, 145.947, 145.909, 146.231, 146.096, 145.809, 145.258, 144.187, 144.171, 145.276, 145.922, 144.653, 144.435, 145.307, 145.243, 145.654, 145.484, 145.913, 145.14, 143.474, 144.718, 145.369
2, 5, 2324488, 0, 178.199, 178.44, 175.677, 176.716, 175.534, 176.239, 175.612, 176.611, 176.464, 173.033, 176.897, 178.157, 179.657, 178.662, 175.324, 176.32, 177.301, 175.737, 175.639, 176.344, 175.688, 174.193, 176.573, 179.337, 179.092, 178.1, 175.553, 176.81, 176.056, 177.174, 177.459, 175.815, 175.51, 175.431, 175.048, 177.82
1, 5, 2324488, 0, 199.887, 198.811, 190.675, 189.53, 187.255, 191.562, 189.864, 187.976, 186.222, 187, 190.065, 188.726, 188.92, 185.445, 185.374, 187.934, 187.439, 188.502, 185.443, 186.83, 186.128, 183.144, 187.071, 185.615, 188.109, 187.326, 183.695, 187.846, 186.28, 188.713, 187.407, 186.448, 186.615, 185.063, 186.462, 188.182
3, 6, 2324488, 0, 147.155, 147.588, 146.631, 146.825, 148.196, 148.421, 148.001, 148.356, 147.445, 146.574, 147.157, 148.149, 148.696, 147.613, 146.414, 147.681, 147.624, 147.461, 147.592, 147.538, 146.375, 145.554, 146.078, 147.316, 148.321, 146.724, 146.275, 146.631, 147.688, 148.147, 147.98, 147.736, 146.607, 146.043, 146.274, 147.462
2, 6, 2324488, 0, 153.353, 171.869, 173.233, 174.335, 174.931, 175.099, 176.012, 175.481, 174.838, 172.775, 174.206, 176.365, 176.959, 174.027, 173.688, 174.798, 173.98, 175.953, 175.295, 175.404, 173.183, 173.171, 174.975, 177.952, 178.015, 175.511, 173.764, 175.577, 175.967, 176.029, 176.144, 175.198, 174.526, 172.903, 175.034, 176.068
1, 6, 2324488, 0, 216.03, 200.327, 194.739, 192.477, 190.173, 190.167, 192.344, 188.327, 187.527, 186.335, 185.569, 187.65, 187.676, 186.475, 185.553, 186.434, 187.784, 187.243, 187.838, 187.132, 183.33, 184.5, 189.831, 192.499, 190.854, 186.466, 185.895, 187.435, 187.538, 187.067, 187.865, 185.53, 185.619, 184.919, 187.009, 189.086
3, 6, 2324488, 1, 142.214, 142.362, 140.224, 139.756, 142.088, 143.882, 143.506, 143.817, 140.984, 138.604, 140.434, 142.913, 143.477, 142.123, 140.23, 139.429, 141.723, 143.74, 143.237, 143.518, 140.74, 138.888, 139.918, 143.336, 143.283, 142.426, 140.133, 139.617, 141.825, 143.592, 143.379, 143.884, 141.311, 137.353, 139.22, 142.709
2, 6, 2324488, 1, 164.728, 170.604, 171.819, 171.946, 176.694, 179.173, 179.393, 179.593, 174.391, 172.259, 174.785, 177.894, 178.707, 176.375, 173.069, 172.807, 176.373, 178.636, 179.483, 179.395, 174.86, 172.357, 173.629, 178.207, 178.776, 176.961, 173.709, 173.761, 176.32, 178.744, 179.291, 179.837, 174.484, 171.897, 174.057, 179.05
1, 6, 2324488, 1, 172.417, 182.776, 179.439, 195.717, 199.204, 200.059, 193.334, 190.823, 186.829, 185.473, 189.379, 191.591, 188.621, 191.197, 188.121, 189.802, 190.462, 188.188, 190.016, 191.348, 181.725, 192.355, 196.345, 198.75, 195.202, 188.732, 186.673, 190.09, 194.315, 191.8, 191.909, 191.527, 186.505, 185.471, 189.351, 191.073
3, 5, 2994426, 0, 120.361, 122.493, 122.148, 121.149, 121.88, 122.153, 123.654, 122.123, 121.159, 119.639, 121.161, 121.871, 122.36, 121.129, 121.513, 122.055, 122.051, 122.205, 123.078, 122.033, 121.582, 119.963, 120.061, 122.497, 122.127, 122.449, 121.182, 122.177, 122.578, 121.527, 123.398, 122.411, 120.997, 119.835, 120.092, 121.747
2, 5, 2994426, 0, 154.038, 153.782, 153.539, 153.121, 153.892, 155.046, 155.971, 154.596, 153.656, 151.316, 152.006, 154.365, 156.033, 153.555, 155.077, 153.774, 154.597, 155.951, 155.954, 155.998, 154.298, 151.15, 152.712, 155.427, 155.251, 154.674, 154.623, 155.176, 155.775, 156.64, 157.093, 156.145, 154.625, 153.209, 153.436, 155.592
1, 5, 2994426, 0, 188.322, 183.752, 183.116, 181.574, 183.565, 184.782, 181.36, 181.212, 178.622, 178.026, 181.368, 184.014, 183.476, 180.596, 179.978, 181.453, 182.212, 181.953, 183.55, 181.861, 180.249, 177.352, 178.626, 181.83, 180.107, 180.465, 181.32, 180.035, 181.332, 182.482, 183.24, 181.165, 179.286, 176.245, 177.372, 181.47
3, 5, 2994426, 1, 116.574, 117.951, 116.291, 117.241, 118.294, 120.07, 121.801, 121.165, 117.14, 113.693, 113.92, 117.029, 117.647, 117.354, 116.299, 116.811, 118.44, 120.344, 121.482, 120.445, 116.86, 113.844, 113.185, 116.799, 118.318, 117.845, 116.679, 116.449, 118.385, 120.017, 121.495, 120.497, 117.216, 113.708, 113.487, 116.988
2, 5, 2994426, 1, 148.844, 148.981, 148.301, 147.995, 148.867, 152.176, 154.062, 154.563, 147.724, 143.433, 142.302, 146.045, 148.724, 148.299, 147.879, 147.083, 148.916, 151.314, 153.683, 153.195, 148.72, 143.034, 141.988, 146.328, 149.045, 148.863, 147.265, 147.675, 148.676, 152.011, 153.854, 154.147, 147.874, 143.305, 141.659, 146.516
1, 5, 2994426, 1, 149.311, 170.676, 176.01, 179.877, 184.177, 187.038, 185.691, 179.079, 174.342, 174.04, 178.997, 184.704, 185.454, 179.193, 178.747, 179.459, 182.759, 183.95, 185.514, 179.942, 174.878, 173.832, 178.361, 183.397, 185.775, 178.458, 178.153, 180.118, 182.965, 184.185, 185.077, 179.035, 175.318, 172.417, 177.143, 181.659
3, 6, 2994426, 0, 122.031, 123.157, 123.368, 122.921, 123.636, 124.129, 125.211, 123.875, 122.64, 121.265, 121.786, 123.74, 123.622, 122.828, 122.599, 123.275, 123.497, 124.071, 124.59, 124.155, 122.441, 121.152, 121.948, 123.787, 123.84, 122.836, 122.885, 122.879, 123.699, 124.338, 124.966, 123.569, 122.834, 121.132, 122.258, 123.334
2, 6, 2994426, 0, 156.356, 156.667, 156.218, 156.612, 157.113, 158.129, 159.337, 157.804, 156.03, 154.432, 155.382, 157.233, 158.153, 156.735, 156.804, 156.708, 157.333, 157.876, 158.733, 158.349, 156.461, 154.725, 155.686, 157.308, 157.325, 156.789, 156.956, 156.957, 157.511, 158.216, 159.096, 157.63, 155.794, 153.461, 155.484, 157.086
1, 6, 2994426, 0, 152.183, 182.538, 182.462, 182.172, 182.277, 183.513, 183.803, 181.582, 179.264, 176.892, 178.543, 180.589, 182.04, 181.031, 179.891, 179.072, 180.451, 183.074, 184.197, 181.494, 178.383, 178.526, 179.828, 185.16, 185.554, 184.658, 181.423, 181.823, 182.109, 183.922, 182.984, 181.268, 180.128, 178.668, 182.008, 183.931
3, 6, 2994426, 1, 116.823, 117.622, 116.789, 117.098, 119.862, 121.196, 122.617, 121.292, 117.889, 113.985, 113.697, 117.347, 117.379, 116.347, 117.815, 118.085, 118.965, 121.403, 122.755, 121.207, 118.088, 114.068, 114.472, 117.59, 119.132, 118.294, 117.296, 117.627, 119.484, 120.757, 122.285, 121.497, 118.047, 114.084, 114.266, 117.926
2, 6, 2994426, 1, 149.028, 149.145, 148.08, 147.403, 149.77, 151.811, 155.27, 153.918, 149.302, 143.457, 142.13, 147.149, 149.409, 149.399, 148.517, 147.271, 149.528, 152.151, 153.95, 154.069, 148.543, 144.061, 142.134, 147.264, 149.582, 149.102, 148.036, 146.972, 149.633, 152.208, 154.546, 154.385, 148.712, 143.719, 142.734, 146.628
1, 6, 2994426, 1, 200.273, 184.641, 181.58, 182.769, 187.104, 188.513, 189.54, 183.72, 176.571, 175.18, 181.738, 187.543, 189.106, 183.692, 180.863, 181.313, 184.875, 187.591, 188.845, 183.7, 177.333, 175.171, 181.979, 188.629, 189.694, 185.118, 181.959, 182.682, 186.708, 188.114, 189.189, 183.11, 177.146, 176.928, 181.836, 188.442
3, 5, 3494244, 0, 110.023, 109.822, 109.465, 109.527, 110.212, 110.678, 111.021, 110.465, 109.494, 108.602, 108.563, 109.938, 110.081, 109.644, 109.837, 109.662, 109.658, 110.379, 111.166, 110.328, 109.616, 108.104, 108.429, 109.746, 110.167, 109.575, 109.435, 109.448, 109.617, 110.405, 111.03, 110.477, 109.599, 108.145, 108.215, 109.806
2, 5, 3494244, 0, 140.065, 139.777, 140.23, 140.2, 139.649, 140.178, 141.467, 140.941, 139.703, 137.629, 138.023, 140.151, 140.552, 139.936, 139.667, 140.19, 139.622, 140.771, 141.41, 140.017, 139.825, 137.58, 138.119, 139.995, 140.63, 139.837, 140.231, 138.553, 139.66, 140.57, 141.082, 139.964, 139.049, 137.111, 137.24, 139.372
1, 5, 3494244, 0, 193.231, 188.664, 183.505, 182.941, 181.704, 182.719, 182.858, 180.638, 178.18, 175.141, 176.258, 179.173, 179.531, 178.041, 178.062, 177.557, 176.594, 178.321, 178.253, 176.723, 173.782, 174.86, 176.233, 179.519, 180.148, 176.908, 179.16, 180.258, 180.576, 181.87, 179.133, 177.873, 176.332, 174.513, 176.03, 180.139
3, 5, 3494244, 1, 103.554, 105.312, 104.875, 104.837, 105.316, 107.246, 108.878, 107.739, 104.845, 101.843, 100.804, 103.538, 104.989, 105.285, 104.684, 104.475, 105.56, 107.16, 108.664, 107.502, 104.559, 100.41, 100.632, 103.132, 104.375, 104.837, 104.352, 104.168, 104.967, 106.53, 108.365, 107.151, 104.233, 101.387, 100.142, 102.832
2, 5, 3494244, 1, 130.066, 132.604, 132.538, 132.652, 132.665, 135.253, 137.849, 137.388, 132.86, 128.647, 126.987, 129.561, 132.106, 133.152, 132.713, 132.168, 132.958, 135.656, 137.694, 137.342, 133.366, 128.533, 126.38, 129.242, 132.773, 133.204, 133.031, 132.157, 132.818, 135.184, 137.542, 137.067, 132.85, 128.216, 126.75, 129.156
1, 5, 3494244, 1, 130.057, 171.62, 174.931, 175.558, 178.737, 180.241, 181.168, 176.278, 172.578, 168.784, 170.578, 175.889, 179.573, 180.385, 176.656, 176.959, 179.121, 182.213, 183.731, 177.33, 172.614, 168.967, 172.636, 177.64, 180.853, 178.492, 176.497, 176.829, 179.18, 182.225, 182.751, 176.768, 172.494, 167.493, 169.8, 176.238
3, 6, 3494244, 0, 76.418, 110.487, 110.643, 110.323, 110.475, 111.094, 110.835, 110.201, 109.672, 108.642, 109.006, 110.014, 110.569, 109.657, 110.236, 110.042, 110.372, 110.856, 111.299, 110.712, 109.484, 108.542, 108.211, 110.034, 110.852, 110.142, 110.208, 109.769, 110.185, 110.777, 111.197, 110.739, 109.441, 108.397, 108.579, 110.351
2, 6, 3494244, 0, 135.701, 141, 141.01, 140.639, 141.018, 141.672, 142.883, 141.78, 140.607, 138.971, 139.218, 141.377, 141.798, 140.712, 141.014, 140.709, 141.121, 141.557, 142.686, 141.907, 140.848, 138.833, 139.3, 140.751, 141.603, 140.823, 140.664, 140.682, 140.937, 141.707, 142.25, 142.151, 140.782, 138.95, 139.011, 140.918
1, 6, 3494244, 0, 142.479, 174.6, 177.104, 177.492, 180.391, 182.118, 183.815, 180.31, 178.675, 177.147, 179.585, 183.173, 181.877, 181.647, 182.069, 180.491, 181.159, 181.818, 182.845, 180.913, 178.137, 180.6, 180.858, 184.657, 184.629, 181.116, 181.81, 180.924, 180.982, 181.643, 183.256, 179.749, 180.151, 177.827, 182.24, 183.6
3, 6, 3494244, 1, 101.624, 105.88, 105.403, 105.206, 106.371, 107.985, 109.504, 108.325, 105.581, 102.33, 101.486, 104.079, 105.511, 105.931, 104.973, 105.238, 105.51, 107.411, 108.767, 107.451, 105.248, 101.817, 101.04, 103.577, 105.028, 105.667, 104.72, 104.54, 105.759, 107.267, 109.065, 107.348, 105.059, 101.786, 100.677, 103.105
2, 6, 3494244, 1, 132.804, 134.388, 134.202, 133.225, 134.215, 136.771, 138.709, 138.254, 133.853, 129.483, 127.386, 130.211, 133.772, 134.655, 133.512, 133, 133.693, 136.836, 138.589, 138.584, 134.237, 129.407, 127.411, 130.525, 133.244, 134.465, 133.527, 133.074, 133.873, 136.322, 138.799, 138.508, 134.112, 128.351, 127.184, 130.115
1, 6, 3494244, 1, 103.285, 177.764, 176.886, 178.537, 179.923, 180.923, 182.257, 175.857, 170.559, 166.952, 170.558, 177.918, 172.914, 181.392, 182.075, 181.447, 182.724, 184.058, 185.744, 178.557, 174.201, 170.654, 173.144, 180.119, 182.108, 181.23, 178.338, 177.73, 180.286, 183.391, 185.182, 178.92, 173.537, 168.762, 174.118, 180.533
3, 5, 4027635, 0, 95.4524, 97.8967, 98.2056, 98.1824, 98.0613, 98.8656, 99.1474, 98.6137, 98.3069, 97.304, 97.0216, 98.3688, 98.265, 97.6821, 97.841, 97.9607, 98.0015, 98.584, 99.1282, 98.4632, 97.7535, 96.6704, 96.6882, 97.8669, 98.321, 97.8814, 97.8054, 97.878, 98.0399, 98.4384, 99.0136, 98.6116, 97.6871, 96.5827, 96.8668, 97.6957
2, 5, 4027635, 0, 122.345, 125.592, 126.035, 125.51, 125.727, 126.393, 127.067, 126.745, 125.571, 124.237, 124.091, 125.588, 126.366, 125.293, 126.287, 124.45, 125.146, 125.881, 126.543, 126.198, 125.527, 123.688, 123.491, 125.406, 125.2, 125.134, 125.542, 124.868, 125.253, 126.191, 126.796, 126.387, 125.459, 123.603, 123.557, 125.459
1, 5, 4027635, 0, 165.627, 169.285, 171.658, 171.882, 171.736, 174.169, 175.803, 174.151, 171.22, 168.351, 171.195, 173.037, 173.02, 172.09, 172.898, 173.002, 172.755, 173.896, 174.19, 173.21, 172.432, 168.924, 171.274, 174.001, 174.051, 173.428, 173.15, 173.002, 172.442, 173.741, 173.766, 174.002, 171.656, 169.765, 171.701, 174.108
3, 5, 4027635, 1, 88.8726, 91.3516, 91.7949, 92.0568, 92.4889, 94.1899, 96.0462, 94.5609, 92.3618, 89.7394, 89.109, 90.1187, 90.9055, 91.4873, 91.6626, 91.9802, 92.4121, 94.1085, 95.6905, 94.4265, 92.137, 89.4978, 88.32, 89.8806, 90.6428, 90.8604, 91.3345, 91.413, 91.9358, 93.9122, 95.5108, 94.329, 92.1027, 89.0971, 88.2147, 89.8083
2, 5, 4027635, 1, 113.12, 115.833, 117.085, 117.041, 117.099, 120.125, 123.077, 121.707, 118.233, 114.277, 112.713, 113.701, 115.466, 115.957, 116.807, 117.489, 117.762, 119.879, 123.055, 122.031, 117.919, 114.196, 112.661, 113.928, 115.441, 115.945, 117.29, 117.404, 117.441, 120.024, 122.559, 121.927, 118.408, 113.853, 112.512, 113.821
1, 5, 4027635, 1, 157.237, 159.823, 160.201, 161.47, 164.56, 167.402, 170.804, 166.189, 161.514, 155.098, 154.419, 156.815, 158.634, 159.553, 160.429, 161.345, 163.995, 167.94, 170.066, 165.622, 161.586, 155.952, 153.597, 157.177, 158.655, 159.416, 160.288, 161.565, 164.024, 168.337, 169.986, 165.769, 161.266, 154.353, 154.037, 157.48
3, 6, 4027635, 0, 96.792, 98.0348, 98.3098, 98.3733, 98.3556, 99.4086, 99.4216, 99.1789, 98.1868, 97.3622, 97.3045, 98.3842, 98.5924, 98.3634, 98.3119, 98.3907, 98.2815, 99.2969, 99.4187, 99.2073, 98.2165, 97.2249, 97.2868, 98.1547, 98.8239, 97.9274, 98.2468, 98.4111, 98.263, 99.1348, 99.4492, 99.1295, 97.8556, 96.978, 96.897, 98.1297
2, 6, 4027635, 0, 126.088, 126.746, 127.151, 126.791, 126.436, 127.53, 127.761, 127.618, 126.365, 125.442, 125.622, 126.476, 127.265, 126.578, 126.547, 127.11, 126.697, 127.428, 127.872, 127.412, 126.703, 125.475, 125.712, 126.714, 126.869, 126.774, 127.044, 126.977, 126.531, 127.392, 128.12, 127.758, 126.244, 125.309, 125.515, 126.422
1, 6, 4027635, 0, 169.173, 170.443, 172.327, 172.288, 172.16, 173.769, 173.782, 174.316, 172.832, 171.54, 173.374, 175.699, 176.382, 173.947, 174.861, 173.466, 173.731, 174.318, 175.46, 173.533, 173.679, 171.442, 172.974, 174.172, 174.484, 174.224, 172.766, 172.907, 173.55, 174.956, 176.369, 175.95, 173.954, 171.544, 171.436, 173.956
3, 6, 4027635, 1, 90.6614, 91.2766, 92.0146, 92.1323, 92.8131, 94.3341, 96.4227, 94.8083, 92.531, 89.5913, 88.9743, 90.3131, 90.7639, 91.3735, 91.6158, 91.8431, 92.8007, 94.1185, 96.0712, 94.4706, 92.4128, 89.6012, 88.7713, 90.1217, 90.7984, 90.8625, 91.6745, 91.8676, 92.5304, 93.9896, 95.9847, 94.5932, 92.3006, 89.4007, 88.6583, 89.8391
2, 6, 4027635, 1, 112.628, 116.674, 117.057, 118.16, 118.461, 121.099, 123.948, 122.844, 118.901, 115.217, 113.512, 114.969, 116.434, 116.746, 117.741, 118.378, 118.865, 120.893, 124.131, 123.11, 118.997, 114.538, 113.34, 114.91, 116.633, 116.91, 117.874, 118.341, 118.472, 120.508, 123.726, 123.021, 118.97, 114.899, 113.103, 114.698
1, 6, 4027635, 1, 159.244, 161.437, 162.485, 161.85, 165.267, 169.459, 172.489, 167.67, 160.858, 156.037, 153.301, 159.178, 157.583, 159.716, 162, 162.726, 164.819, 169.849, 170.503, 166.336, 162.351, 155.212, 154.589, 157.193, 159.268, 159.015, 161.301, 161.729, 164.72, 168.631, 170.791, 168.111, 161.947, 155.053, 154.245, 158.025
3, 5, 4648976, 0, 86.8855, 86.9524, 86.6428, 87.1307, 87.2319, 87.794, 87.9565, 87.4659, 86.813, 86.5447, 86.4124, 87.3919, 87.5898, 86.689, 86.4602, 86.769, 85.9525, 87.62, 87.822, 86.736, 86.666, 86.218, 86.1564, 87.0134, 87.4629, 86.5557, 86.0503, 86.5604, 86.9117, 87.4286, 87.5168, 86.7228, 86.584, 85.736, 86.0478, 87.0167
